seri;model;titles;year;km;color;prices;date;location
Taycan;Turbo;YENİKÖY MOTORS 2020 PORSCHE TAYCAN TURBO - PDCC - BURMESTER;2020.0;8.Mar;Mavi;7.050.000 TL;27 Mart;İstanbul
Boxster;Boxster;SAHİBİNDEN;1997.0;167.0;Gümüş Gri;1.155.000 TL;27 Mart;Mersin
Boxster;Boxster;HASAR KAYITSIZ ORJİNAL DÜŞÜK KM.;2011.0;101.5;Siyah;2.080.000 TL;27 Mart;Tekirdağ
Panamera;Panamera Diesel;"PANAMERA DIESEL ""68.000KM"" MATRIX+VAKUM+20 JANT HATASIZ BOYASIZ";2013.0;68.0;Beyaz;4.720.000 TL;27 Mart;Kütahya
Panamera;Panamera Diesel;"""DOĞANAY"" PORSCHE PANAMERA 3.0D 300 HP 2012 ISITMA+SOĞUTMA";2012.0;198.5;Siyah;2.550.000 TL;27 Mart;Konya
Taycan;4S Performance Plus;"2020 PORSCHE TAYCAN 4S PERFORMANCE 14200 KM""DE SİYAH İÇİ KIRMIZI";2020.0;14.Feb;Siyah;5.375.000 TL;27 Mart;Mersin
911;Carrera 4 GTS;YENİKÖY MOTORS 2015 PORSCHE 911 CARRERA 4 GTS - BOSE - BAYİ;2015.0;41.6;Siyah;11.650.000 TL;27 Mart;İstanbul
Panamera;Panamera 4S;ARS MOTORS 2011 PORSCHE PANAMERA 4S CHRONO+4 K. ISITMA HATASIZ;2011.0;123.0;Gri;3.125.000 TL;27 Mart;İstanbul
718;Boxster;MERKAR 2022 PORSCHE 718 BOXSTER SOĞUTMA-CHRONO -BURMESTER-20 JANT;2022.0;6.001;Siyah;6.670.000 TL;27 Mart;İstanbul
Taycan;Turbo S;ACR MOTORS-2020 BAYİ TURBO S BURMESTR AKS AİR SERAMİK UZT GARANT;2020.0;10.May;Siyah;8.600.000 TL;27 Mart;İstanbul
911;Carrera 4S;2013 Porsche 911 Carrera 4S Cabrio Pdk Chrono Soğutma Bose;2013.0;98.0;Beyaz;5.650.000 TL;27 Mart;İstanbul
Taycan;Turbo S;ELEKTRO MOTORS PORSCHE TAYCAN Turbo-S ROSS KIRMIZI - CARBON;2020.0;6.May;Kırmızı;7.100.000 TL;27 Mart;İstanbul
Taycan;4S Performance Plus;EYLÜL 2021 DOĞUŞ ÇIKIŞLI VOLKAN GRİ TRUFFLE KAHVE HATASIZ;2021.0;8.May;Gri;6.125.000 TL;27 Mart;İstanbul
Taycan;4S Performance Plus;YENİKÖY MOTORS 2020 PORSCHE TAYCAN 4S P.P. -SPORT DESIGN-SOĞUTMA;2020.0;22.0;Mavi;5.450.000 TL;27 Mart;İstanbul
911;Carrera 4S;REGNUM MOTORS 2013 PORCHE 911 CABRİO CARRERA 4S PDK CHRONO BOSE;2013.0;52.0;Beyaz;7.650.000 TL;27 Mart;Ankara
911;Carrera 4S;gallardo'dan BAYİİ BOYASIZ GARANTİLİ CARRERA 4S PDK 400HP;2014.0;52.0;Gri;8.600.000 TL;27 Mart;Antalya
Panamera;Panamera Diesel;YAŞARLAR AUTO 2012 PANAMERA 190.000KM HATASIZ SOĞUTMA PERDE FULL;2012.0;190.0;Beyaz;3.350.000 TL;27 Mart;Konya
Boxster;Boxster;METHAN 2014 PORSCHE BOXSTER 2.7 PDK İÇİ KIRMIZI BAYİ;2014.0;210.0;Beyaz;2.720.000 TL;26 Mart;İstanbul
Taycan;4S Performance Plus;POSH AUTO /// 2020 PORSCHE TAYCAN 4S PERF PLUS ''ARK AKS ISIT+SĞ;2020.0;35.0;Gri;4.950.000 TL;26 Mart;İstanbul
911;Targa 4 GTS;TARGET MOTORS 2022 PORSCHE 911 TARGA 4 GTS;2022.0;6.134;Kırmızı;16.950.000 TL;26 Mart;İstanbul
911;Carrera 4S;LİON MOTORS-2019 PRSCH 911CARRERA 4S-SGTM-DSTRNC-­AKS-BRMST-CHRNO;2019.0;16.May;Siyah;9.475.000 TL;26 Mart;İstanbul
911;Carrera 4 GTS;TARGET MOTORS 2022 PORSCHE 911 CARRERA 4 GTS;2022.0;6.134;Gümüş Gri;16.650.000 TL;26 Mart;İstanbul
Panamera;Panamera 4;2012 PORSCHE PANAMERA 4 V.BARIŞLI SOĞUTMA CHRONO BOSE DISTRONIC;2012.0;252.0;Füme;2.300.000 TL;26 Mart;Ankara
Panamera;Panamera Diesel;SRC MOTORS'dan HATASIZ+TRAMERSİ­Z+MARSHALA+BURMAS­TER+CHORONO+FULL;2012.0;174.0;Beyaz;3.650.000 TL;26 Mart;Antalya
Panamera;Panamera Diesel;PORSCHE PANAMERA CARBON+PUSULA+ARKA BAĞIMSIZ+VERGİ BARIŞLI;2012.0;197.0;Siyah;2.350.000 TL;26 Mart;İstanbul
Cayman;Cayman;TERTEMİZ KUSURSUZ BAYİ;2014.0;83.5;Beyaz;3.250.000 TL;26 Mart;İstanbul
Cayman;Cayman;TECH MOTORS 2013 PORSCHE CAYMAN 2.7 ISITMA+BAYİ GTS GÖRÜNÜM;2013.0;86.0;Siyah;2.750.000 TL;26 Mart;İstanbul
Panamera;Panamera Diesel;ENS MOTORS PORSCHE PANEMERA DEİSEL 2013 DİZEL;2013.0;182.0;Siyah;2.785.000 TL;26 Mart;Balıkesir
Panamera;Panamera Diesel;DEMİR GROUP DAN KAYITSIZ BAYİ ÇIKIŞLI EMSALSİZ PANAMERA PUSULA;2012.0;240.0;Beyaz;2.650.000 TL;26 Mart;Bursa
Taycan;4S Performance Plus;A&C motors ' PORSCHE TAYCAN 4S - PERFORMANCE PLUS -2020-BOYASIZ;2020.0;38.0;Beyaz;4.850.000 TL;26 Mart;Ankara
Panamera;Panamera Diesel;BÜLENT YAVUZ'DAN PORSCHE PANAMERA DİESEL 2967CC 300HP;2012.0;210.0;Beyaz;3.750.000 TL;26 Mart;Bursa
Panamera;Panamera Diesel;**HT PREMIUM CARS** PORSCHE PANAMERA 2013 BAYİ MAKYAJLI HATASIZ;2013.0;183.0;Beyaz;4.150.000 TL;26 Mart;Antalya
Boxster;Boxster;PORSCHE BOXSTER 124.000 KM BAYİ;2007.0;124.0;Siyah;1.699.000 TL;26 Mart;Ankara
Panamera;Panamera Diesel;Sahibinden Çok Temiz;2015.0;128.0;Siyah;4.750.000 TL;26 Mart;Kayseri
911;Carrera S;ALL Cars 2012 PORSCHE CARRERA S CABRİO FACELİFT CARBON MATRİX;2012.0;62.0;Beyaz;5.950.000 TL;26 Mart;İstanbul
Taycan;Taycan;ÇAĞATAY AUTO 2022 TAYCAN CAM TAVAN SOĞUTMA BOSE AIR SOĞUTMA BAYİ;2022.0;6.001;Mavi;6.575.000 TL;25 Mart;İstanbul
Panamera;Panamera Diesel;EVO MOTORS DAN 2014 MODEL PORSCHE PANAMERA HATASIZ BAYİ;2014.0;165.0;Beyaz;3.975.000 TL;25 Mart;Ankara
Taycan;4S Performance Plus;Sahibinden kazasız boyasız 4Sperformance plus sport desing;2020.0;29.Aug;Beyaz;4.900.000 TL;25 Mart;İstanbul
Taycan;4S Performance Plus;BZMMOTORS TAYCAN 4S PERFORMANCE PLUS 571 HP 2021MDL 22 KW ŞARJ;2021.0;25.May;Füme;6.950.000 TL;25 Mart;İstanbul
911;Targa 4 GTS;BARAN MOTORS 911 TARGA 4 GTS SPORT DESIGN SOĞUTMA AKS ÖTV KDV'Lİ;2022.0;0.0;Beyaz;16.550.000 TL;25 Mart;İstanbul
911;Carrera;TARGET MOTORS 2016 PORSCHE 911 CARRERA CHRONO;2016.0;38.0;Beyaz;8.250.000 TL;25 Mart;İstanbul
Taycan;Turbo S;ÇAĞATAY AUTO 2022 TAYCAN TURBO-S DISTRONIC A.AKS 360K.BOSE BAYİ;2022.0;6.001;Siyah;9.450.000 TL;25 Mart;İstanbul
Panamera;Panamera Diesel;KRAL'DAN 2012 BOYASZ TRAMERSZ-AİRMATİC-VA­KUM-4K.SOĞUTMA-96BİN KM;2012.0;96.0;Beyaz;3.450.000 TL;25 Mart;Ankara
718;Cayman;GARAGE ETİLER 718 CAYMAN DOĞUŞ KIRMIZI İÇ CHRONO SPOR EGZOZ PDK;2017.0;72.0;Beyaz;3.700.000 TL;25 Mart;İstanbul
Taycan;Taycan;-BUSINESS CLASS- 2021 Taycan 1.500 km Tebeşir Gri- içi Bordo;2021.0;15.0;Beyaz;5.750.000 TL;25 Mart;İstanbul
718;Cayman;TARGET MOTORS 2018 CAYMAN CHRONO+SPOR EGZZ+GT DRKSYN ISITMA+BAYİ;2018.0;43.0;Beyaz;4.450.000 TL;25 Mart;İstanbul
Taycan;4S Performance;CEM OTOMOTİV TAYCAN 4S PERFORMANCE 21 CARBON JANT DOĞUŞ ÇIKIŞLI;2020.0;7.0;Siyah;5.100.000 TL;25 Mart;İzmir
Boxster;Boxster;DAŞ MOTORS PORSHE BOXTER HATASIZ BAYİ;2015.0;50.0;Kahverengi;3.397.500 TL;25 Mart;İstanbul
Panamera;Panamera Diesel;ARD OTOMOTİV-PANAMERA MAKYAJLI-BAYİ -MATRİX/VAKUM 86.000KM HATASZ;2013.0;88.0;Beyaz;4.950.000 TL;25 Mart;Denizli
911;Turbo S;2013 911 TURBO S CHRONO PLUS_2026 GARANTİLİ_SOĞ­UTMA_HATASIZ;2013.0;41.5;Beyaz;10.450.000 TL;25 Mart;İstanbul
911;Carrera 4S;A&C motors ' PORSCHE 911 CARRERA 4S PDK - BOYASIZ - İÇİ KIRMIZI;2013.0;100.0;Beyaz;5.870.000 TL;25 Mart;Ankara
Panamera;Panamera Diesel;HK MOTORS'TAN DOLULAR DOLUSU VERGİ BARIŞLI DİESEL PANAMERA;2012.0;213.5;Siyah;2.975.000 TL;25 Mart;Sakarya
Panamera;Panamera Diesel;CANKAY'DAN BOYASIZ-GTS-ÖZEL SERİ PLATINUM EDITION-BUR­MESTER-VAKU;2013.0;108.0;Beyaz;3.850.000 TL;25 Mart;Ankara
911;Turbo S;GALLERIA-2022 PORSCHE 911 TURBO S AEROKIT-KARBONT­AVAN-MANUFAKTUR;2022.0;7.0;Gri;23.500.000 TL;25 Mart;İstanbul
Panamera;Panamera Diesel;Orjinal porsche hatasız tramersiz;2012.0;255.0;Beyaz;2.990.000 TL;25 Mart;Erzincan
Taycan;Turbo S;OTOTİM 2020 PORSCHE TAYCAN TURBO S ARKA AKS 761 HP HATASIZ;2020.0;32.0;Siyah;6.950.000 TL;25 Mart;İstanbul
Panamera;Panamera Diesel;Sahibinden bayi çıkışlı temiz panamera 2012 136000 km de;2012.0;136.0;Beyaz;3.100.000 TL;25 Mart;Ankara
Panamera;Panamera 4;HY OTOMOTİV 2011 PORSCHE PANAMERA 4 BAYİ YETKİLİ SERVİS BAKIMLI;2011.0;130.0;Siyah;3.050.000 TL;25 Mart;Denizli
Panamera;Panamera Diesel;2012 PORSHE PANAMERA BAYİ CIKŞLI HATASIZ VAKUM+ISITMA­+NAVİGASYON;2012.0;159.0;Kahverengi;2.999.999 TL;25 Mart;Antalya
911;GT3;SS MOTORS 2007 PORSCHE 911 GT3-CHRONO-22.960 KM;2007.0;22.96;Beyaz;9.900.000 TL;25 Mart;İstanbul
Taycan;4S Performance Plus;2020 PORSCHE TAYCAN 4S PERFORMANCE PLUS+BOSE+MASA­J+AKS+SOĞUTMA;2020.0;6.005;Siyah;5.590.000 TL;25 Mart;İstanbul
Taycan;Turbo S;ERMER'DEN 2020 PORSCHE TAYCAN TURBO S 761 HP BURMESTER BAYİ;2020.0;10.733;Siyah;6.650.000 TL;25 Mart;İstanbul
Panamera;Panamera Diesel;TEAM AKSOY GARAGE 2012 PORSCHE PANAMERA HATASIZ;2012.0;153.0;Beyaz;3.275.000 TL;25 Mart;İzmir
Panamera;Panamera Diesel;VERGİ BARIŞLI !! HATASIZ HASAR KAYITSIZ ÇOK TEMİZ;2012.0;319.0;Beyaz;2.500.000 TL;25 Mart;Mardin
Panamera;Panamera Diesel;PORSHE PANAMERA DİESEL PLATINIUM EDİTİON DEĞİŞEN-BOYA -TRAMER-YOK;2012.0;200.0;Beyaz;3.750.000 TL;25 Mart;Kırıkkale
Taycan;Turbo;ALPHA MOTORS 2020 TAYCAN TURBO-GECE GRŞ-PDCC-BR­MSTR-AIRMTC;2020.0;15.Sep;Gümüş Gri;6.275.000 TL;25 Mart;Hatay
Panamera;Panamera Diesel;AKNUR DAN 2013 PORCHE PANAMERA 3.0 D TRİPTRONİC MAKYAJLI KASA;2013.0;298.425;Beyaz;3.150.000 TL;25 Mart;İzmir
911;Carrera 4;MILLENIUM - PORSCHE 911 CARREERA 4 COUPE;2000.0;155.0;Siyah;1.550.000 TL;25 Mart;İzmir
Taycan;4 Cross Turismo;"KAPİTAL 2022 BAYİ CHRONO YOLCU EKRANI SOĞUTMA 20""JANT";2022.0;6.Jan;Siyah;6.250.000 TL;24 Mart;İstanbul
Panamera;Panamera 4;!!!'BABACAN AUTODAN PORSCHE PANAMERA KUSURSUZ TEMİZLİKTE!!!;2011.0;233.0;Siyah;2.550.000 TL;24 Mart;Konya
Panamera;Panamera Diesel;Porsche panamera;2012.0;140.0;Siyah;500.000 TL;24 Mart;Samsun
Taycan;4S Performance Plus;Sahibinden bayi çıkışlı taycan 4s performance plus;2020.0;57.5;Siyah;5.100.000 TL;24 Mart;Gaziantep
911;Targa 4 GTS;EDITION-2022 TARGA 4 GTS/LİFT/CARBON/ARKA AKS/SOĞUTMA/FULL;2022.0;6.001;Beyaz;16.500.000 TL;24 Mart;İstanbul
Boxster;Boxster;207.000 KİLOMETREDE;1997.0;207.0;Beyaz;749.000 TL;24 Mart;İstanbul
Panamera;Panamera 4S Diesel;2017 4S DİESEL-BAYİİ-5­8.000KM-SOĞUTMA -AİRMATİC-ARKA AKS-21''JANT;2017.0;58.2;Mavi;9.250.000 TL;24 Mart;Trabzon
911;GT2 RS;CEY MOTOR'S DAN 2018 EMSALSİZ GT2RS;2018.0;Jun.15;Gri;32.500.000 TL;24 Mart;İstanbul
Taycan;4S Cross Turismo;PORSCHE TAYCAN 4S CROSS TURİSMO;2022.0;6.001;Siyah;6.800.000 TL;24 Mart;İstanbul
Cayman;Cayman;TARGET MOTORS 2014 PORSCHE CAYMAN 2.7 PDK BAYİİ HATASIZ;2014.0;83.5;Beyaz;3.200.000 TL;24 Mart;İstanbul
Cayman;S;''NOVA MOTORS'' 2007 PORSCHE CAYMAN S 3.4 / BAYİİ;2007.0;119.0;Füme;1.685.000 TL;24 Mart;İstanbul
911;Carrera S;2012 911 CARRERA S PDK_CHRONO_BOSE_CARP­LAY_S.EGZOZ_GERİ.GRŞ;2012.0;77.9;Siyah;5.650.000 TL;24 Mart;İstanbul
911;Carrera 4S;BARANOĞLUNDAN CARRERA 4S-SOĞ.-ISIT. -PDK-ORJİNAL 40.000KM-SANROOF;2011.0;40.0;Beyaz;4.250.000 TL;24 Mart;İstanbul
Taycan;4S Performance Plus;SEVENAUTO 4S PERFORMANCE PLUS ISIT SOĞUT ÇİFT HAFIZA BOSE BAYİİ;2020.0;30.0;Füme;5.450.000 TL;24 Mart;İzmir
Boxster;Boxster;1998 131.000 km PORSCHE BOXSTER BAYİ CİFT TENTE ORJNAL TERTEMİZ;1998.0;131.0;Lacivert;900.000 TL;24 Mart;İstanbul
911;Carrera 4S;BAYİİ-9.000­KM-PORSCHE 911 CARRERA 4S PDK-ISITMA-S­OĞUTMA-SPOR EG.;2019.0;9.0;Füme;17.655.000 TL;24 Mart;İstanbul
Taycan;4S Performance Plus;''GARDEN'' 2020 GRİ/BEJ BOSE 21'JANT K.ISITMA;2020.0;34.04;Gri;4.450.000 TL;24 Mart;İstanbul
Taycan;4S Performance Plus;YÖNETİCİ den 2021 PORSCHE TAYCAN 4S PERFORMANCE PLUS OTOMATİK;2021.0;41.0;Gri;5.150.000 TL;24 Mart;İstanbul
Taycan;4S Performance Plus;ÇETİNLERDEN TAYCAN 571 HP YOLCU EKRAN CHRONO SOGUT BAYİİ;2022.0;7.May;Siyah;6.489.000 TL;24 Mart;İstanbul
Panamera;Panamera 4;Caretta'dan BAYİ Servis Bakımlı Chrono Marsala Carbon CarPlay;2011.0;232.0;Gri;2.219.900 TL;24 Mart;İstanbul
Taycan;4S Performance;NARİN'DEN 2020 PORSCHE TAYCAN 4S PERFORMANCE CHRONO BAYİ ÇIKIŞLI;2020.0;8.992;Siyah;5.250.000 TL;24 Mart;İstanbul
Taycan;Turbo S;RESPİRA MOTORS'DAN 2020 TAYCAN TURBO S;2020.0;6.Jan;Siyah;10.000.000 TL;24 Mart;İstanbul
Panamera;Panamera Diesel;KİA ERSU YURT TAN PORSCHE PANAMERA 3.0 D TRİPTONİC BAYİİ ÇIKIŞLI;2015.0;142.0;Beyaz;3.895.750 TL;24 Mart;İstanbul
Panamera;Panamera Diesel;2012 MODEL PORCSHE PANAMERA DİESEL ISITMA+SOGU­TMA+PUSULA;2012.0;155.0;Beyaz;3.050.000 TL;17 Nisan;Ankara
Panamera;Panamera Diesel;_Porsche_Panemer­a_Diesel_Yeni_Ka­sa_Vakum_Pusula_­Soğutma_Edition_;2013.0;175.0;Siyah;3.150.000 TL;17 Nisan;Batman
718;Cayman;UNAT MOTORS 718;2017.0;56.0;Kırmızı;5.000.000 TL;17 Nisan;Diyarbakır
Panamera;Panamera 4 Platinum Edition;ERCAR MOTORS 2022 PORSCHE PANAMERA E-HYBRİD PLATİNİUM EDİTİON;2022.0;6.Sep;Gri;12.300.000 TL;17 Nisan;İstanbul
Panamera;Panamera Turbo;GRAND TR'DE TEK 550 HP BAYİ LONG GECEGÖRÜŞ BURMESTER SERAMİK;2018.0;68.291;Siyah;14.100.000 TL;17 Nisan;Samsun
Taycan;4S Performance Plus;-VEGAS MOTORS-2020 PORSCHE TAYCAN 4S PERFORMANCE PLUS 360 CAM;2020.0;22.0;Siyah;5.750.000 TL;17 Nisan;İstanbul
Panamera;Panamera Diesel;BARANOĞLUNDAN PANAMERA-HATASIZ-­BOYASIZ-SOĞUTMA-­ISTMA-AIR-PUSULA-;2012.0;180.0;Beyaz;3.321.000 TL;17 Nisan;İstanbul
Panamera;Panamera Diesel;SERKAN..PANAMERA CHRONA+AİR+MATR İX+KEYLES+NAVİ+V­AKUM+PERDE+BOSE;2014.0;200.0;Beyaz;3.710.000 TL;17 Nisan;Samsun
Panamera;Panamera Diesel;''GARDEN'' 2012 BEYAZ/BEJ CHRONE 156.000 KM;2012.0;156.0;Beyaz;2.580.000 TL;17 Nisan;İstanbul
Panamera;Panamera Diesel;Temiz full+full 2012 Panemera;2012.0;236.0;Siyah;2.550.000 TL;17 Nisan;Yalova
Panamera;Panamera Diesel;EŞSİZ AUTODAN 2012 EĞLENCE PAKET ISITMA SOĞUTMA 20 JANT TABADERİ;2012.0;215.0;Kahverengi;2.850.000 TL;17 Nisan;Kocaeli
911;GT3 RS;YENİKÖY MOTORS 2016 PORSCHE 911 GT3 RS - LAVA ORANGE - SERAMİK;2016.0;6.Sep;Turuncu;20.750.000 TL;17 Nisan;İstanbul
911;Carrera 4S;BOSS 2013 PORSCHE CARRERA 4s CABRIO VERGİ BARIŞLI GTS PAKET!;2013.0;77.4;Beyaz;7.500.000 TL;17 Nisan;İstanbul
Panamera;Panamera Diesel;2014 PORSCHE PANAMERA 3.0 D SUNROOF_ISITMA_H­AFIZA_100.665KM;2014.0;100.665;Siyah;4.365.000 TL;17 Nisan;İstanbul
911;Carrera S;FAF MOTORS | CARRERA S CHRONO PDK;2012.0;119.0;Gri;5.000.000 TL;17 Nisan;İstanbul
Panamera;Panamera 4;BAYİİ 2017 HATASIZ BOYASIZ PANAMERA 4 330 HP;2017.0;82.5;Siyah;7.550.000 TL;17 Nisan;Çorum
911;GT2;SS MOTORS BAYİ 2008 PORSCHE 911 GT2-SERAMİK-RECA­RO-CHRONO-7817KM;2008.0;7.817;Beyaz;19.000.000 TL;17 Nisan;İstanbul
Panamera;Panamera Diesel;BOYASIZ, DEĞİŞENSİZ, TRAMERSİZ, BAYİ ÇIKIŞLI, PUSULA, 4K ISITMA;2012.0;200.0;Beyaz;3.350.000 TL;17 Nisan;Ankara
Panamera;Panamera Diesel;PANAMERA EDİTON PAKET BAYİ HATASIZ BOYASIZ;2015.0;136.0;Beyaz;4.590.000 TL;17 Nisan;İstanbul
Taycan;Taycan;2021 TAYCAN SİYAH/KIRMIZI - SIFIRDAN FARKSIZ GARAJ ARABASI..;2021.0;11.0;Siyah;4.990.000 TL;17 Nisan;İstanbul
Panamera;Panamera Diesel;2015 Porsche Panamera VAKUM MATRİX ISITMA SOĞUTMA 360 Kamera;2015.0;170.0;Siyah;4.295.000 TL;17 Nisan;Denizli
Panamera;Panamera 4;FULL SERVİS BAKIMLI PANAMERA;2011.0;230.0;Beyaz;2.800.000 TL;17 Nisan;Gaziantep
718;Cayman;DOĞUŞ CIKIŞLI DOĞUS BAKIMLI 20.GTS JANT CHRONA;2017.0;59.0;Siyah;4.300.000 TL;17 Nisan;İstanbul
Taycan;Taycan;SAHİBİNDEN HATASIZ EXTRALI;2021.0;8.May;Siyah;5.500.000 TL;17 Nisan;İstanbul
Panamera;Panamera GTS;ZEN MOTORS 2013 PORSCHE PANAMERA GTS;2013.0;167.0;Siyah;4.150.000 TL;17 Nisan;İstanbul
Panamera;Panamera Diesel;2012 MODEL PORSCHE PANAMERA 142.00 KM BAYİ BOYASIZ;2012.0;142.0;Beyaz;3.105.000 TL;17 Nisan;İstanbul
Cayman;Cayman;GALERAS 2014 PORSCHE CAYMAN 2.7 13.250 KM HATASIZ BAYİ;2014.0;13.25;Mavi;3.650.000 TL;17 Nisan;İstanbul
718;Boxster;ERFA PREMIUM 2017 PORSCHE BOXSTER ISITMA-HAFIZA-BAYİ;2016.0;38.0;Gri;3.800.000 TL;17 Nisan;İstanbul
Taycan;4S Performance Plus;BLC AUTO'DAN 21 ÇIKIŞLI PORSCHE TAYCAN 4S PERFORMANCE PLUS BAYİ;2020.0;19.Sep;Beyaz;5.950.000 TL;17 Nisan;Mersin
911;Carrera;GALLERİA-2016 PORSCHE CARRERA-BAYİ-SPOR EGZOZ-SOĞUT. -CHRONO-BOSE;2016.0;71.044;Siyah;7.250.000 TL;17 Nisan;İstanbul
Panamera;Panamera Diesel;SAHİBİNDEN 2012 HATASIZ BOYASIZ BAYİ ÇIKIŞLI GARAJ ARABASI;2012.0;190.0;Beyaz;3.150.000 TL;17 Nisan;Ankara
Panamera;Panamera 4;PREMİUM MOTORS - 2019 PORCHE PANAMERA 4 3.0 EXECUTİVE BAYİ;2019.0;80.0;Gri;8.850.000 TL;17 Nisan;İstanbul
911;Turbo;'' VETTESS '' 2004 PORSCHE TURBO CABRIO BAYİ;2004.0;61.4;Siyah;5.600.000 TL;17 Nisan;İstanbul
Panamera;Panamera Diesel;GÜLERYÜZ'DEN 2012 PORSCHE PANAMERA 3.0 DİESEL BAYİİ ÇIKIŞLI;2012.0;165.0;Siyah;2.350.000 TL;17 Nisan;Mersin
Taycan;Turbo S;YENİKÖY MOTORS İZMİR-2020 PORSCHE TAYCAN TURBO S - BUR - DISTRNC;2020.0;Jul.75;Siyah;6.750.000 TL;17 Nisan;İzmir
Panamera;Panamera Diesel;2012 PORCHE PANAMERA DİZEL OTOMATİK BEJ DÖŞEME;2012.0;243.0;Siyah;2.519.000 TL;17 Nisan;İzmir
Taycan;4S;VRD AUTO HATASIZ BOYASIZ 2021 TAYCAN 4S;2021.0;20.149;Siyah;5.200.000 TL;17 Nisan;İstanbul
Panamera;Panamera Diesel;KİYAPTAN PORSCHE PANEMARA 310 HP MAKYAJLI;2014.0;215.0;Kahverengi;3.500.000 TL;17 Nisan;Kahramanmaraş
Panamera;Panamera 4;2011 PORSCHE PANAMERA-NADİR TEMİZLİKTE BİR ARAÇ;2011.0;154.85;Beyaz;3.075.000 TL;17 Nisan;Gaziantep
Taycan;Turbo S;2020 PORSCHE TAYCAN TURBO S+SERAMİK FREN+ARKA AKS+SPORT CHRONO;2020.0;6.001;Gri;8.500.000 TL;17 Nisan;İstanbul
Panamera;Panamera Diesel;AYDEMİRDEN 2013 PORSCHE PANAMERA DİESEL CRONO KARBON AİRMATİC;2013.0;326.621;Beyaz;2.950.000 TL;17 Nisan;Gaziantep
Panamera;Panamera Diesel;PORSCHE PANAMERA AİR MARSHALA BURMESTER SES SİSTEMİ SOĞUTMA;2012.0;200.0;Siyah;2.900.000 TL;17 Nisan;İstanbul
Taycan;4S Performance Plus;YENİKÖY MOTORS 2020 TAYCAN 4S PERF. PLUS - YOLCU EKRANI - MASAJ;2020.0;36.0;Füme;4.975.000 TL;17 Nisan;İstanbul
911;Carrera 4S;BEYCE MOTORS BAYİ 2008 PORSCHE 911 CARRERA 4S CHRONO-BOSE-ISITMA;2008.0;108.0;Siyah;3.350.000 TL;17 Nisan;Ankara
Panamera;Panamera Diesel;SAHİBİNDEN SATILIK EMSALSİZ DOLULUKTA PANEMERA BAYİ !!!;2012.0;250.0;Siyah;2.900.000 TL;17 Nisan;Konya
Panamera;Panamera Diesel;DOĞUŞOTO ÇIKIŞLI BOSE SOĞUTMA ARKA KLİMA KARBON PUSULA ELK BAĞAJ;2015.0;123.0;Beyaz;4.450.000 TL;17 Nisan;Bursa
Panamera;Panamera Diesel;DEMİR GROUP'DAN PORSCHE PANAMERA 3.0 BOSE SES SİSTEMİ+VAKUM;2013.0;152.0;Siyah;4.150.000 TL;17 Nisan;Bursa
Panamera;Panamera Diesel;_SRC MOTOR'S_ 105.000KM'DE MAKYAJLI - HATASIZ - VERGİ BARIŞLI;2014.0;105.0;Siyah;4.700.000 TL;17 Nisan;Kastamonu
Panamera;Panamera 4S;BURAK AUTO DAN PORSCHE PANAMERA 4S HATASIZ BAYİİİİ;2010.0;265.0;Siyah;2.550.000 TL;16 Nisan;Mersin
911;Targa 4 GTS;GARAGE BURSA PORSCHE 911 TARGA 4GTS BURMESTER+SPOR EGSOZ;2022.0;6.May;Beyaz;16.550.000 TL;16 Nisan;Bursa
Panamera;Panamera Diesel;Sahibinden Düşük km'li Vergi barışlı Sogutma-Airma­tic-Tramersiz;2012.0;164.0;Beyaz;2.925.000 TL;16 Nisan;İstanbul
Panamera;Panamera Diesel;ARAÇ HATASIZ BOYASIZ VERGİ BARIŞLI;2011.0;221.0;Beyaz;3.175.000 TL;16 Nisan;Antalya
Panamera;Panamera Turbo;ALMAN PLAKA - YABANCIDAN YABANCIYA Porshe TURBO 500 HP;2010.0;180.0;Beyaz;950.000 TL;16 Nisan;Bursa
Panamera;Panamera Diesel;2012 PANAMERA CARBON VEBASTO+EĞLENCE PAKET+173'KM VERGİ BARIŞ'LI;2012.0;173.0;Beyaz;2.735.000 TL;16 Nisan;Bursa
Panamera;Panamera Diesel;| SARICALI | HATASIZ-DOĞUŞ ÇIKIŞLI-SOĞUTM­A-ISITMA-VAKUM;2014.0;127.0;Siyah;4.200.000 TL;16 Nisan;Manisa
Panamera;Panamera Diesel;PORSCHE PANAMERA DİESEL-BAYİ-SUN­ROOF-SOĞUTMA-H­AFIZA-CHRONO-F1;2014.0;144.524;Gri;4.575.000 TL;16 Nisan;Ankara
Taycan;4S Performance Plus;DIACO UNIVERSAL - 2020 PORSCHE TAYCAN 4S PERFORMANCE PLUS-CHRONO;2020.0;18.0;Mavi;4.740.000 TL;16 Nisan;İstanbul
Taycan;4S Performance Plus;| SARICALI | BAYİİ-HATASIZ-BORDO İÇ-Y.EKRANI-4S PERFORMANCE PLUS;2021.0;36.0;Beyaz;5.750.000 TL;16 Nisan;Manisa
911;Carrera S;BAVARIA GARAGE 2009 49.500 km PORSCHE CARRERA S BAYİ;2009.0;49.5;Siyah;4.455.000 TL;16 Nisan;İstanbul
Panamera;Panamera Diesel;SAVAŞ AUTODAN KUSURSUZ TEMİZLİKTE BAYİ 185 BİNDE;2012.0;185.0;Beyaz;2.775.000 TL;16 Nisan;İstanbul
