seri;model;titles;year;km;color;prices;date;location
911;GT3 RS;YENİKÖY MOTORS 2016 PORSCHE 911 GT3 RS - LAVA ORANGE - SERAMİK;2016;45175;Turuncu;21.250.000 TL;17Nisan2023;İstanbul Sarıyer
Panamera;Panamera Diesel;2014 PORSCHE PANAMERA 3.0 D SUNROOF_ISITMA_H­AFIZA_100.665KM;2014;100665;Siyah;4.315.000 TL;17Nisan2023;İstanbul Kadıköy
911;Carrera S;FAF MOTORS | CARRERA S CHRONO PDK;2012;119.000;Gri;5.000.000 TL;17Nisan2023;İstanbul Sarıyer
911;GT2;SS MOTORS BAYİ 2008 PORSCHE 911 GT2-SERAMİK-RECA­RO-CHRONO-7817KM;2008;7817;Beyaz;19.000.000 TL;17Nisan2023;İstanbul Şişli
Panamera;Panamera Diesel;BOYASIZ, DEĞİŞENSİZ, TRAMERSİZ, BAYİ ÇIKIŞLI, PUSULA, 4K ISITMA;2012;200.000;Beyaz;3.285.000 TL;17Nisan2023;Ankara Keçiören
Panamera;Panamera Diesel;PANAMERA EDİTON PAKET BAYİ HATASIZ BOYASIZ;2015;136.000;Beyaz;4.590.000 TL;17Nisan2023;İstanbul Bağcılar
Taycan;Taycan;2021 TAYCAN SİYAH/KIRMIZI - SIFIRDAN FARKSIZ GARAJ ARABASI..;2021;11.000;Siyah;4.990.000 TL;17Nisan2023;İstanbul Başakşehir
Panamera;Panamera Diesel;2015 Porsche Panamera VAKUM MATRİX ISITMA SOĞUTMA 360 Kamera;2015;170.000;Siyah;4.295.000 TL;17Nisan2023;Denizli Pamukkale
Panamera;Panamera 4;FULL SERVİS BAKIMLI PANAMERA;2011;230.000;Beyaz;2.800.000 TL;17Nisan2023;Gaziantep Şehitkamil
718;Cayman;DOĞUŞ CIKIŞLI DOĞUS BAKIMLI 20.GTS JANT CHRONA;2017;59.000;Siyah;4.300.000 TL;17Nisan2023;İstanbul Esenyurt
Taycan;Taycan;SAHİBİNDEN HATASIZ EXTRALI;2021;45054;Siyah;5.500.000 TL;17Nisan2023;İstanbul Tuzla
Panamera;Panamera GTS;ZEN MOTORS 2013 PORSCHE PANAMERA GTS;2013;167.000;Siyah;4.150.000 TL;17Nisan2023;İstanbul Zeytinburnu
Panamera;Panamera Diesel;2012 MODEL PORSCHE PANAMERA 142.00 KM BAYİ BOYASIZ;2012;142.000;Beyaz;3.105.000 TL;17Nisan2023;İstanbul Üsküdar
718;Boxster;ERFA PREMIUM 2017 PORSCHE BOXSTER ISITMA-HAFIZA-BAYİ;2016;38.000;Gri;3.800.000 TL;17Nisan2023;İstanbul Ataşehir
Taycan;4S Performance Plus;BLC AUTO'DAN 21 ÇIKIŞLI PORSCHE TAYCAN 4S PERFORMANCE PLUS BAYİ;2020;45188;Beyaz;5.950.000 TL;17Nisan2023;Mersin Yenişehir
911;Carrera;GALLERİA-2016 PORSCHE CARRERA-BAYİ-SPOR EGZOZ-SOĞUT. -CHRONO-BOSE;2016;71044;Siyah;7.250.000 TL;17Nisan2023;İstanbul Şişli
Panamera;Panamera Diesel;SAHİBİNDEN 2012 HATASIZ BOYASIZ BAYİ ÇIKIŞLI GARAJ ARABASI;2012;190.000;Beyaz;3.090.000 TL;17Nisan2023;Ankara Çankaya
Panamera;Panamera 4;PREMİUM MOTORS - 2019 PORCHE PANAMERA 4 3.0 EXECUTİVE BAYİ;2019;80.000;Gri;8.850.000 TL;17Nisan2023;İstanbul Beşiktaş
Taycan;Turbo S;YENİKÖY MOTORS İZMİR-2020 PORSCHE TAYCAN TURBO S - BUR - DISTRNC;2020;27576;Siyah;8.450.000 TL;17Nisan2023;İzmir Bayraklı
Panamera;Panamera Diesel;2012 PORCHE PANAMERA DİZEL OTOMATİK BEJ DÖŞEME;2012;243.000;Siyah;2.519.000 TL;17Nisan2023;İzmir Gaziemir
Taycan;4S;VRD AUTO HATASIZ BOYASIZ 2021 TAYCAN 4S;2021;20149;Siyah;5.200.000 TL;17Nisan2023;İstanbul Kadıköy
Panamera;Panamera Diesel;KİYAPTAN PORSCHE PANEMARA 310 HP MAKYAJLI;2014;215.000;Kahverengi;3.500.000 TL;17Nisan2023;Kahramanmaraş Onikişubat
Taycan;Turbo S;2020 PORSCHE TAYCAN TURBO S+SERAMİK FREN+ARKA AKS+SPORT CHRONO;2020;6001;Gri;8.500.000 TL;17Nisan2023;İstanbul Kadıköy
Panamera;Panamera Diesel;AYDEMİRDEN 2013 PORSCHE PANAMERA DİESEL CRONO KARBON AİRMATİC;2013;326621;Beyaz;2.950.000 TL;17Nisan2023;Gaziantep Şehitkamil
Panamera;Panamera Diesel;PORSCHE PANAMERA AİR MARSHALA BURMESTER SES SİSTEMİ SOĞUTMA;2012;200.000;Siyah;2.900.000 TL;17Nisan2023;İstanbul Eyüpsultan
Taycan;4S Performance Plus;YENİKÖY MOTORS 2020 TAYCAN 4S PERF. PLUS - YOLCU EKRANI - MASAJ;2020;36.000;Füme;4.975.000 TL;17Nisan2023;İstanbul Sarıyer
911;Carrera 4S;BEYCE MOTORS BAYİ 2008 PORSCHE 911 CARRERA 4S CHRONO-BOSE-ISITMA;2008;108.000;Siyah;3.350.000 TL;17Nisan2023;Ankara Çankaya
Panamera;Panamera Diesel;SAHİBİNDEN SATILIK EMSALSİZ DOLULUKTA PANEMERA BAYİ !!!;2012;250.000;Siyah;2.900.000 TL;17Nisan2023;Konya Selçuklu
Panamera;Panamera Diesel;DOĞUŞOTO ÇIKIŞLI BOSE SOĞUTMA ARKA KLİMA KARBON PUSULA ELK BAĞAJ;2015;123.000;Beyaz;4.450.000 TL;17Nisan2023;Bursa Nilüfer
Panamera;Panamera Diesel;DEMİR GROUP'DAN PORSCHE PANAMERA 3.0 BOSE SES SİSTEMİ+VAKUM;2013;152.000;Siyah;4.150.000 TL;17Nisan2023;Bursa Nilüfer
Panamera;Panamera Diesel;_SRC MOTOR'S_ 105.000KM'DE MAKYAJLI - HATASIZ - VERGİ BARIŞLI;2014;105.000;Siyah;4.700.000 TL;17Nisan2023;Kastamonu Merkez
Panamera;Panamera Diesel;2013 Sahibinden Bayi Çıkışlı İçi Kırmızı Porsche Panamera Diesel;2013;160.000;Siyah;3.800.000 TL;17Nisan2023;Zonguldak Çaycuma
Panamera;Panamera Diesel;2012 MODEL PORCSHE PANAMERA DİESEL ISITMA+SOGU­TMA+PUSULA;2012;155.000;Beyaz;3.050.000 TL;17Nisan2023;Ankara Akyurt
Panamera;Panamera Diesel;_Porsche_Panemer­a_Diesel_Yeni_Ka­sa_Vakum_Pusula_­Soğutma_Edition_;2013;175.000;Siyah;3.150.000 TL;17Nisan2023;Batman Merkez
718;Cayman;UNAT MOTORS 718;2017;56.000;Kırmızı;5.000.000 TL;17Nisan2023;Diyarbakır Kayapınar
Panamera;Panamera 4 Platinum Edition;ERCAR MOTORS 2022 PORSCHE PANAMERA E-HYBRİD PLATİNİUM EDİTİON;2022;45175;Gri;12.300.000 TL;17Nisan2023;İstanbul Beşiktaş
Panamera;Panamera Turbo;GRAND TR'DE TEK 550 HP BAYİ LONG GECEGÖRÜŞ BURMESTER SERAMİK;2018;68291;Siyah;14.100.000 TL;17Nisan2023;Samsun Atakum
Taycan;4S Performance Plus;-VEGAS MOTORS-2020 PORSCHE TAYCAN 4S PERFORMANCE PLUS 360 CAM;2020;22.000;Siyah;5.750.000 TL;17Nisan2023;İstanbul Kadıköy
Panamera;Panamera Diesel;BARANOĞLUNDAN PANAMERA-HATASIZ-­BOYASIZ-SOĞUTMA-­ISTMA-AIR-PUSULA-;2012;180.000;Beyaz;3.321.000 TL;17Nisan2023;İstanbul Esenyurt
Panamera;Panamera Diesel;SERKAN..PANAMERA CHRONA+AİR+MATR İX+KEYLES+NAVİ+V­AKUM+PERDE+BOSE;2014;200.000;Beyaz;3.710.000 TL;17Nisan2023;Samsun Vezirköprü
Panamera;Panamera Diesel;''GARDEN'' 2012 BEYAZ/BEJ CHRONE 156.000 KM;2012;156.000;Beyaz;2.580.000 TL;17Nisan2023;İstanbul Ataşehir
Panamera;Panamera Diesel;Temiz full+full 2012 Panemera;2012;236.000;Siyah;2.550.000 TL;17Nisan2023;Yalova Merkez
Panamera;Panamera Diesel;EŞSİZ AUTODAN 2012 EĞLENCE PAKET ISITMA SOĞUTMA 20 JANT TABADERİ;2012;215.000;Kahverengi;2.850.000 TL;17Nisan2023;Kocaeli Başiskele
911;GT3 RS;YENİKÖY MOTORS 2016 PORSCHE 911 GT3 RS - LAVA ORANGE - SERAMİK;2016;45175;Turuncu;20.750.000 TL;17Nisan2023;İstanbul Sarıyer
Panamera;Panamera Diesel;2014 PORSCHE PANAMERA 3.0 D SUNROOF_ISITMA_H­AFIZA_100.665KM;2014;100665;Siyah;4.365.000 TL;17Nisan2023;İstanbul Kadıköy
911;Carrera S;FAF MOTORS | CARRERA S CHRONO PDK;2012;119.000;Gri;5.000.000 TL;17Nisan2023;İstanbul Sarıyer
911;GT2;SS MOTORS BAYİ 2008 PORSCHE 911 GT2-SERAMİK-RECA­RO-CHRONO-7817KM;2008;7817;Beyaz;19.000.000 TL;17Nisan2023;İstanbul Şişli
Panamera;Panamera Diesel;BOYASIZ, DEĞİŞENSİZ, TRAMERSİZ, BAYİ ÇIKIŞLI, PUSULA, 4K ISITMA;2012;200.000;Beyaz;3.350.000 TL;17Nisan2023;Ankara Keçiören
Panamera;Panamera Diesel;PANAMERA EDİTON PAKET BAYİ HATASIZ BOYASIZ;2015;136.000;Beyaz;4.590.000 TL;17Nisan2023;İstanbul Bağcılar
Taycan;Taycan;2021 TAYCAN SİYAH/KIRMIZI - SIFIRDAN FARKSIZ GARAJ ARABASI..;2021;11.000;Siyah;4.990.000 TL;17Nisan2023;İstanbul Başakşehir
Panamera;Panamera Diesel;2015 Porsche Panamera VAKUM MATRİX ISITMA SOĞUTMA 360 Kamera;2015;170.000;Siyah;4.295.000 TL;17Nisan2023;Denizli Pamukkale
Panamera;Panamera 4;FULL SERVİS BAKIMLI PANAMERA;2011;230.000;Beyaz;2.800.000 TL;17Nisan2023;Gaziantep Şehitkamil
718;Cayman;DOĞUŞ CIKIŞLI DOĞUS BAKIMLI 20.GTS JANT CHRONA;2017;59.000;Siyah;4.300.000 TL;17Nisan2023;İstanbul Esenyurt
Taycan;Taycan;SAHİBİNDEN HATASIZ EXTRALI;2021;45054;Siyah;5.500.000 TL;17Nisan2023;İstanbul Tuzla
Panamera;Panamera GTS;ZEN MOTORS 2013 PORSCHE PANAMERA GTS;2013;167.000;Siyah;4.150.000 TL;17Nisan2023;İstanbul Zeytinburnu
Panamera;Panamera Diesel;2012 MODEL PORSCHE PANAMERA 142.00 KM BAYİ BOYASIZ;2012;142.000;Beyaz;3.105.000 TL;17Nisan2023;İstanbul Üsküdar
718;Boxster;ERFA PREMIUM 2017 PORSCHE BOXSTER ISITMA-HAFIZA-BAYİ;2016;38.000;Gri;3.800.000 TL;17Nisan2023;İstanbul Ataşehir
Taycan;4S Performance Plus;BLC AUTO'DAN 21 ÇIKIŞLI PORSCHE TAYCAN 4S PERFORMANCE PLUS BAYİ;2020;45188;Beyaz;5.950.000 TL;17Nisan2023;Mersin Yenişehir
911;Carrera;GALLERİA-2016 PORSCHE CARRERA-BAYİ-SPOR EGZOZ-SOĞUT. -CHRONO-BOSE;2016;71044;Siyah;7.250.000 TL;17Nisan2023;İstanbul Şişli
Panamera;Panamera Diesel;SAHİBİNDEN 2012 HATASIZ BOYASIZ BAYİ ÇIKIŞLI GARAJ ARABASI;2012;190.000;Beyaz;3.150.000 TL;17Nisan2023;Ankara Çankaya
Panamera;Panamera 4;PREMİUM MOTORS - 2019 PORCHE PANAMERA 4 3.0 EXECUTİVE BAYİ;2019;80.000;Gri;8.850.000 TL;17Nisan2023;İstanbul Beşiktaş
Panamera;Panamera Diesel;GÜLERYÜZ'DEN 2012 PORSCHE PANAMERA 3.0 DİESEL BAYİİ ÇIKIŞLI;2012;165.000;Siyah;2.350.000 TL;17Nisan2023;Mersin Yenişehir
Taycan;Turbo S;YENİKÖY MOTORS İZMİR-2020 PORSCHE TAYCAN TURBO S - BUR - DISTRNC;2020;27576;Siyah;6.750.000 TL;17Nisan2023;İzmir Bayraklı
Panamera;Panamera Diesel;2012 PORCHE PANAMERA DİZEL OTOMATİK BEJ DÖŞEME;2012;243.000;Siyah;2.519.000 TL;17Nisan2023;İzmir Gaziemir
Taycan;4S;VRD AUTO HATASIZ BOYASIZ 2021 TAYCAN 4S;2021;20149;Siyah;5.200.000 TL;17Nisan2023;İstanbul Kadıköy
Panamera;Panamera Diesel;KİYAPTAN PORSCHE PANEMARA 310 HP MAKYAJLI;2014;215.000;Kahverengi;3.500.000 TL;17Nisan2023;Kahramanmaraş Onikişubat
Taycan;Turbo S;2020 PORSCHE TAYCAN TURBO S+SERAMİK FREN+ARKA AKS+SPORT CHRONO;2020;6001;Gri;8.500.000 TL;17Nisan2023;İstanbul Kadıköy
Panamera;Panamera Diesel;AYDEMİRDEN 2013 PORSCHE PANAMERA DİESEL CRONO KARBON AİRMATİC;2013;326621;Beyaz;2.950.000 TL;17Nisan2023;Gaziantep Şehitkamil
Panamera;Panamera Diesel;PORSCHE PANAMERA AİR MARSHALA BURMESTER SES SİSTEMİ SOĞUTMA;2012;200.000;Siyah;2.900.000 TL;17Nisan2023;İstanbul Eyüpsultan
Taycan;4S Performance Plus;YENİKÖY MOTORS 2020 TAYCAN 4S PERF. PLUS - YOLCU EKRANI - MASAJ;2020;36.000;Füme;4.975.000 TL;17Nisan2023;İstanbul Sarıyer
911;Carrera 4S;BEYCE MOTORS BAYİ 2008 PORSCHE 911 CARRERA 4S CHRONO-BOSE-ISITMA;2008;108.000;Siyah;3.350.000 TL;17Nisan2023;Ankara Çankaya
Panamera;Panamera Diesel;SAHİBİNDEN SATILIK EMSALSİZ DOLULUKTA PANEMERA BAYİ !!!;2012;250.000;Siyah;2.900.000 TL;17Nisan2023;Konya Selçuklu
Panamera;Panamera Diesel;DOĞUŞOTO ÇIKIŞLI BOSE SOĞUTMA ARKA KLİMA KARBON PUSULA ELK BAĞAJ;2015;123.000;Beyaz;4.450.000 TL;17Nisan2023;Bursa Nilüfer
Panamera;Panamera Diesel;DEMİR GROUP'DAN PORSCHE PANAMERA 3.0 BOSE SES SİSTEMİ+VAKUM;2013;152.000;Siyah;4.150.000 TL;17Nisan2023;Bursa Nilüfer
Panamera;Panamera Diesel;_SRC MOTOR'S_ 105.000KM'DE MAKYAJLI - HATASIZ - VERGİ BARIŞLI;2014;105.000;Siyah;4.700.000 TL;17Nisan2023;Kastamonu Merkez
Panamera;Panamera Diesel;2012 MODEL PORCSHE PANAMERA DİESEL ISITMA+SOGU­TMA+PUSULA;2012;155.000;Beyaz;3.050.000 TL;17Nisan2023;Ankara Akyurt
Panamera;Panamera Diesel;_Porsche_Panemer­a_Diesel_Yeni_Ka­sa_Vakum_Pusula_­Soğutma_Edition_;2013;175.000;Siyah;3.150.000 TL;17Nisan2023;Batman Merkez
718;Cayman;UNAT MOTORS 718;2017;56.000;Kırmızı;5.000.000 TL;17Nisan2023;Diyarbakır Kayapınar
Panamera;Panamera 4 Platinum Edition;ERCAR MOTORS 2022 PORSCHE PANAMERA E-HYBRİD PLATİNİUM EDİTİON;2022;45175;Gri;12.300.000 TL;17Nisan2023;İstanbul Beşiktaş
Panamera;Panamera Turbo;GRAND TR'DE TEK 550 HP BAYİ LONG GECEGÖRÜŞ BURMESTER SERAMİK;2018;68291;Siyah;14.100.000 TL;17Nisan2023;Samsun Atakum
Taycan;4S Performance Plus;-VEGAS MOTORS-2020 PORSCHE TAYCAN 4S PERFORMANCE PLUS 360 CAM;2020;22.000;Siyah;5.750.000 TL;17Nisan2023;İstanbul Kadıköy
Panamera;Panamera Diesel;BARANOĞLUNDAN PANAMERA-HATASIZ-­BOYASIZ-SOĞUTMA-­ISTMA-AIR-PUSULA-;2012;180.000;Beyaz;3.321.000 TL;17Nisan2023;İstanbul Esenyurt
Panamera;Panamera Diesel;SERKAN..PANAMERA CHRONA+AİR+MATR İX+KEYLES+NAVİ+V­AKUM+PERDE+BOSE;2014;200.000;Beyaz;3.710.000 TL;17Nisan2023;Samsun Vezirköprü
Panamera;Panamera Diesel;''GARDEN'' 2012 BEYAZ/BEJ CHRONE 156.000 KM;2012;156.000;Beyaz;2.580.000 TL;17Nisan2023;İstanbul Ataşehir
Panamera;Panamera Diesel;Temiz full+full 2012 Panemera;2012;236.000;Siyah;2.550.000 TL;17Nisan2023;Yalova Merkez
Panamera;Panamera Diesel;EŞSİZ AUTODAN 2012 EĞLENCE PAKET ISITMA SOĞUTMA 20 JANT TABADERİ;2012;215.000;Kahverengi;2.850.000 TL;17Nisan2023;Kocaeli Başiskele
911;GT3 RS;YENİKÖY MOTORS 2016 PORSCHE 911 GT3 RS - LAVA ORANGE - SERAMİK;2016;45175;Turuncu;20.750.000 TL;17Nisan2023;İstanbul Sarıyer
Panamera;Panamera Diesel;2014 PORSCHE PANAMERA 3.0 D SUNROOF_ISITMA_H­AFIZA_100.665KM;2014;100665;Siyah;4.365.000 TL;17Nisan2023;İstanbul Kadıköy
911;Carrera S;FAF MOTORS | CARRERA S CHRONO PDK;2012;119.000;Gri;5.000.000 TL;17Nisan2023;İstanbul Sarıyer
911;GT2;SS MOTORS BAYİ 2008 PORSCHE 911 GT2-SERAMİK-RECA­RO-CHRONO-7817KM;2008;7817;Beyaz;19.000.000 TL;17Nisan2023;İstanbul Şişli
Panamera;Panamera Diesel;BOYASIZ, DEĞİŞENSİZ, TRAMERSİZ, BAYİ ÇIKIŞLI, PUSULA, 4K ISITMA;2012;200.000;Beyaz;3.350.000 TL;17Nisan2023;Ankara Keçiören
Panamera;Panamera Diesel;PANAMERA EDİTON PAKET BAYİ HATASIZ BOYASIZ;2015;136.000;Beyaz;4.590.000 TL;17Nisan2023;İstanbul Bağcılar
Taycan;Taycan;2021 TAYCAN SİYAH/KIRMIZI - SIFIRDAN FARKSIZ GARAJ ARABASI..;2021;11.000;Siyah;4.990.000 TL;17Nisan2023;İstanbul Başakşehir
Panamera;Panamera Diesel;2015 Porsche Panamera VAKUM MATRİX ISITMA SOĞUTMA 360 Kamera;2015;170.000;Siyah;4.295.000 TL;17Nisan2023;Denizli Pamukkale
Panamera;Panamera 4;FULL SERVİS BAKIMLI PANAMERA;2011;230.000;Beyaz;2.800.000 TL;17Nisan2023;Gaziantep Şehitkamil
718;Cayman;DOĞUŞ CIKIŞLI DOĞUS BAKIMLI 20.GTS JANT CHRONA;2017;59.000;Siyah;4.300.000 TL;17Nisan2023;İstanbul Esenyurt
Taycan;Taycan;SAHİBİNDEN HATASIZ EXTRALI;2021;45054;Siyah;5.500.000 TL;17Nisan2023;İstanbul Tuzla
Panamera;Panamera GTS;ZEN MOTORS 2013 PORSCHE PANAMERA GTS;2013;167.000;Siyah;4.150.000 TL;17Nisan2023;İstanbul Zeytinburnu
Panamera;Panamera Diesel;2012 MODEL PORSCHE PANAMERA 142.00 KM BAYİ BOYASIZ;2012;142.000;Beyaz;3.105.000 TL;17Nisan2023;İstanbul Üsküdar
718;Boxster;ERFA PREMIUM 2017 PORSCHE BOXSTER ISITMA-HAFIZA-BAYİ;2016;38.000;Gri;3.800.000 TL;17Nisan2023;İstanbul Ataşehir
Taycan;4S Performance Plus;BLC AUTO'DAN 21 ÇIKIŞLI PORSCHE TAYCAN 4S PERFORMANCE PLUS BAYİ;2020;45188;Beyaz;5.950.000 TL;17Nisan2023;Mersin Yenişehir
911;Carrera;GALLERİA-2016 PORSCHE CARRERA-BAYİ-SPOR EGZOZ-SOĞUT. -CHRONO-BOSE;2016;71044;Siyah;7.250.000 TL;17Nisan2023;İstanbul Şişli
Panamera;Panamera Diesel;SAHİBİNDEN 2012 HATASIZ BOYASIZ BAYİ ÇIKIŞLI GARAJ ARABASI;2012;190.000;Beyaz;3.150.000 TL;17Nisan2023;Ankara Çankaya
Panamera;Panamera 4;PREMİUM MOTORS - 2019 PORCHE PANAMERA 4 3.0 EXECUTİVE BAYİ;2019;80.000;Gri;8.850.000 TL;17Nisan2023;İstanbul Beşiktaş
Panamera;Panamera Diesel;GÜLERYÜZ'DEN 2012 PORSCHE PANAMERA 3.0 DİESEL BAYİİ ÇIKIŞLI;2012;165.000;Siyah;2.350.000 TL;17Nisan2023;Mersin Yenişehir
Taycan;Turbo S;YENİKÖY MOTORS İZMİR-2020 PORSCHE TAYCAN TURBO S - BUR - DISTRNC;2020;27576;Siyah;6.750.000 TL;17Nisan2023;İzmir Bayraklı
Panamera;Panamera Diesel;2012 PORCHE PANAMERA DİZEL OTOMATİK BEJ DÖŞEME;2012;243.000;Siyah;2.519.000 TL;17Nisan2023;İzmir Gaziemir
Taycan;4S;VRD AUTO HATASIZ BOYASIZ 2021 TAYCAN 4S;2021;20149;Siyah;5.200.000 TL;17Nisan2023;İstanbul Kadıköy
Panamera;Panamera Diesel;KİYAPTAN PORSCHE PANEMARA 310 HP MAKYAJLI;2014;215.000;Kahverengi;3.500.000 TL;17Nisan2023;Kahramanmaraş Onikişubat
Taycan;Turbo S;2020 PORSCHE TAYCAN TURBO S+SERAMİK FREN+ARKA AKS+SPORT CHRONO;2020;6001;Gri;8.500.000 TL;17Nisan2023;İstanbul Kadıköy
Panamera;Panamera Diesel;AYDEMİRDEN 2013 PORSCHE PANAMERA DİESEL CRONO KARBON AİRMATİC;2013;326621;Beyaz;2.950.000 TL;17Nisan2023;Gaziantep Şehitkamil
Panamera;Panamera Diesel;PORSCHE PANAMERA AİR MARSHALA BURMESTER SES SİSTEMİ SOĞUTMA;2012;200.000;Siyah;2.900.000 TL;17Nisan2023;İstanbul Eyüpsultan
Taycan;4S Performance Plus;YENİKÖY MOTORS 2020 TAYCAN 4S PERF. PLUS - YOLCU EKRANI - MASAJ;2020;36.000;Füme;4.975.000 TL;17Nisan2023;İstanbul Sarıyer
911;Carrera 4S;BEYCE MOTORS BAYİ 2008 PORSCHE 911 CARRERA 4S CHRONO-BOSE-ISITMA;2008;108.000;Siyah;3.350.000 TL;17Nisan2023;Ankara Çankaya
Panamera;Panamera Diesel;SAHİBİNDEN SATILIK EMSALSİZ DOLULUKTA PANEMERA BAYİ !!!;2012;250.000;Siyah;2.900.000 TL;17Nisan2023;Konya Selçuklu
Panamera;Panamera Diesel;DOĞUŞOTO ÇIKIŞLI BOSE SOĞUTMA ARKA KLİMA KARBON PUSULA ELK BAĞAJ;2015;123.000;Beyaz;4.450.000 TL;17Nisan2023;Bursa Nilüfer
Panamera;Panamera Diesel;DEMİR GROUP'DAN PORSCHE PANAMERA 3.0 BOSE SES SİSTEMİ+VAKUM;2013;152.000;Siyah;4.150.000 TL;17Nisan2023;Bursa Nilüfer
Panamera;Panamera Diesel;_SRC MOTOR'S_ 105.000KM'DE MAKYAJLI - HATASIZ - VERGİ BARIŞLI;2014;105.000;Siyah;4.700.000 TL;17Nisan2023;Kastamonu Merkez
Panamera;Panamera Diesel;_Porsche_Panemer­a_Diesel_Yeni_Ka­sa_Vakum_Pusula_­Soğutma_Edition_;2013;175.000;Siyah;3.150.000 TL;17Nisan2023;Batman Merkez
718;Cayman;UNAT MOTORS 718;2017;56.000;Kırmızı;5.000.000 TL;17Nisan2023;Diyarbakır Kayapınar
Panamera;Panamera 4 Platinum Edition;ERCAR MOTORS 2022 PORSCHE PANAMERA E-HYBRİD PLATİNİUM EDİTİON;2022;45175;Gri;12.300.000 TL;17Nisan2023;İstanbul Beşiktaş
Panamera;Panamera Turbo;GRAND TR'DE TEK 550 HP BAYİ LONG GECEGÖRÜŞ BURMESTER SERAMİK;2018;68291;Siyah;14.100.000 TL;17Nisan2023;Samsun Atakum
Taycan;4S Performance Plus;-VEGAS MOTORS-2020 PORSCHE TAYCAN 4S PERFORMANCE PLUS 360 CAM;2020;22.000;Siyah;5.750.000 TL;17Nisan2023;İstanbul Kadıköy
Panamera;Panamera Diesel;BARANOĞLUNDAN PANAMERA-HATASIZ-­BOYASIZ-SOĞUTMA-­ISTMA-AIR-PUSULA-;2012;180.000;Beyaz;3.321.000 TL;17Nisan2023;İstanbul Esenyurt
Panamera;Panamera Diesel;SERKAN..PANAMERA CHRONA+AİR+MATR İX+KEYLES+NAVİ+V­AKUM+PERDE+BOSE;2014;200.000;Beyaz;3.710.000 TL;17Nisan2023;Samsun Vezirköprü
Panamera;Panamera Diesel;''GARDEN'' 2012 BEYAZ/BEJ CHRONE 156.000 KM;2012;156.000;Beyaz;2.580.000 TL;17Nisan2023;İstanbul Ataşehir
Panamera;Panamera Diesel;Temiz full+full 2012 Panemera;2012;236.000;Siyah;2.550.000 TL;17Nisan2023;Yalova Merkez
Panamera;Panamera Diesel;EŞSİZ AUTODAN 2012 EĞLENCE PAKET ISITMA SOĞUTMA 20 JANT TABADERİ;2012;215.000;Kahverengi;2.850.000 TL;17Nisan2023;Kocaeli Başiskele
911;GT3 RS;YENİKÖY MOTORS 2016 PORSCHE 911 GT3 RS - LAVA ORANGE - SERAMİK;2016;45175;Turuncu;20.750.000 TL;17Nisan2023;İstanbul Sarıyer
Panamera;Panamera Diesel;2014 PORSCHE PANAMERA 3.0 D SUNROOF_ISITMA_H­AFIZA_100.665KM;2014;100665;Siyah;4.365.000 TL;17Nisan2023;İstanbul Kadıköy
911;Carrera S;FAF MOTORS | CARRERA S CHRONO PDK;2012;119.000;Gri;5.000.000 TL;17Nisan2023;İstanbul Sarıyer
911;GT2;SS MOTORS BAYİ 2008 PORSCHE 911 GT2-SERAMİK-RECA­RO-CHRONO-7817KM;2008;7817;Beyaz;19.000.000 TL;17Nisan2023;İstanbul Şişli
Panamera;Panamera Diesel;BOYASIZ, DEĞİŞENSİZ, TRAMERSİZ, BAYİ ÇIKIŞLI, PUSULA, 4K ISITMA;2012;200.000;Beyaz;3.350.000 TL;17Nisan2023;Ankara Keçiören
Panamera;Panamera Diesel;PANAMERA EDİTON PAKET BAYİ HATASIZ BOYASIZ;2015;136.000;Beyaz;4.590.000 TL;17Nisan2023;İstanbul Bağcılar
Taycan;Taycan;2021 TAYCAN SİYAH/KIRMIZI - SIFIRDAN FARKSIZ GARAJ ARABASI..;2021;11.000;Siyah;4.990.000 TL;17Nisan2023;İstanbul Başakşehir
Panamera;Panamera Diesel;2015 Porsche Panamera VAKUM MATRİX ISITMA SOĞUTMA 360 Kamera;2015;170.000;Siyah;4.295.000 TL;17Nisan2023;Denizli Pamukkale
Panamera;Panamera 4;FULL SERVİS BAKIMLI PANAMERA;2011;230.000;Beyaz;2.800.000 TL;17Nisan2023;Gaziantep Şehitkamil
718;Cayman;DOĞUŞ CIKIŞLI DOĞUS BAKIMLI 20.GTS JANT CHRONA;2017;59.000;Siyah;4.300.000 TL;17Nisan2023;İstanbul Esenyurt
Taycan;Taycan;SAHİBİNDEN HATASIZ EXTRALI;2021;45054;Siyah;5.500.000 TL;17Nisan2023;İstanbul Tuzla
Panamera;Panamera GTS;ZEN MOTORS 2013 PORSCHE PANAMERA GTS;2013;167.000;Siyah;4.150.000 TL;17Nisan2023;İstanbul Zeytinburnu
Panamera;Panamera Diesel;2012 MODEL PORSCHE PANAMERA 142.00 KM BAYİ BOYASIZ;2012;142.000;Beyaz;3.105.000 TL;17Nisan2023;İstanbul Üsküdar
718;Boxster;ERFA PREMIUM 2017 PORSCHE BOXSTER ISITMA-HAFIZA-BAYİ;2016;38.000;Gri;3.800.000 TL;17Nisan2023;İstanbul Ataşehir
Taycan;4S Performance Plus;BLC AUTO'DAN 21 ÇIKIŞLI PORSCHE TAYCAN 4S PERFORMANCE PLUS BAYİ;2020;45188;Beyaz;5.950.000 TL;17Nisan2023;Mersin Yenişehir
